size,floor,area_type,city,furnishing_status,tenant_preferred,point_of_contact,bhk,bathroom,rent
31.622776601683793,1,10.114478633676404,9.143116502292985,9.84989355513051,9.65720567305359,9.470199200564975,2,3,9.472781556562168
21.213203435596427,3,9.484689112861972,9.143116502292985,9.473014160554936,10.128875525874241,9.470199200564975,1,1,8.77971129020447
14.832396974191326,0,9.484689112861972,9.143116502292985,10.17639086057461,9.65720567305359,9.470199200564975,1,1,8.699681400989514
23.45207879911715,2,10.114478633676404,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.305741456739435
33.166247903554,0,10.114478633676404,9.143116502292985,9.473014160554936,9.962286293987415,9.470199200564975,3,1,10.308985993422082
31.622776601683793,2,10.114478633676404,9.143116502292985,9.473014160554936,9.962286293987415,9.470199200564975,3,2,9.210440366976517
14.142135623730951,2,10.114478633676404,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.46611040118692
28.284271247461902,1,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.699681400989514
21.213203435596427,1,10.114478633676404,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,8.922791623969637
43.30127018922193,3,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,3,2,10.308985993422082
39.370039370059054,5,10.114478633676404,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,3,3,11.0186455364637
26.457513110645905,1,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.90353755128617
24.49489742783178,1,9.484689112861972,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.392745258631441
11.40175425099138,0,10.114478633676404,9.143116502292985,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.699681400989514
22.360679774997898,2,10.114478633676404,9.5673376372063,9.84989355513051,9.962286293987415,9.470199200564975,1,1,9.392745258631441
24.49489742783178,0,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.105090961257085
30.0,0,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,2,3,10.203629181337648
29.698484809834994,10,9.484689112861972,10.81344022581098,9.473014160554936,9.962286293987415,9.470199200564975,2,2,9.798182590890704
16.431676725154983,15,10.114478633676404,10.81344022581098,9.473014160554936,9.962286293987415,9.470199200564975,1,2,9.61587214452889
29.154759474226502,3,10.114478633676404,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.61587214452889
30.0,3,10.114478633676404,9.778052405664022,9.84989355513051,9.962286293987415,9.470199200564975,2,2,9.90353755128617
26.457513110645905,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,2,9.61587214452889
14.142135623730951,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.612685172875459
20.0,2,10.114478633676404,9.5673376372063,9.84989355513051,9.962286293987415,9.470199200564975,1,1,8.853808274977197
17.320508075688775,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.77971129020447
30.0,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,2,10.308985993422082
33.91164991562634,2,10.114478633676404,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.90353755128617
23.874672772626646,0,10.114478633676404,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,10.308985993422082
28.284271247461902,1,10.114478633676404,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.392745258631441
24.49489742783178,3,9.484689112861972,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.699681400989514
34.64101615137755,0,10.114478633676404,9.5673376372063,9.84989355513051,9.962286293987415,9.470199200564975,3,2,9.90353755128617
27.386127875258307,3,10.114478633676404,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.546884034617925
31.622776601683793,0,10.114478633676404,9.502338394997171,9.84989355513051,9.962286293987415,9.470199200564975,2,2,9.798182590890704
26.457513110645905,0,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.392745258631441
22.360679774997898,8,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,1,2,8.699681400989514
26.457513110645905,1,10.114478633676404,9.143116502292985,9.473014160554936,9.962286293987415,9.470199200564975,2,1,9.210440366976517
16.278820596099706,6,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.90353755128617
13.228756555322953,0,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.101980731853192
23.2379000772445,2,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,2,10.491301994830229
33.166247903554,3,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.392745258631441
25.317977802344327,3,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,10.12667110305036
24.49489742783178,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,8.987321812850125
35.4964786985977,0,9.484689112861972,9.5673376372063,10.17639086057461,9.65720567305359,9.470199200564975,3,3,10.12667110305036
40.0,1,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,3,2,9.61587214452889
31.622776601683793,1,9.484689112861972,9.143116502292985,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.90353755128617
34.64101615137755,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.61587214452889
23.664319132398465,3,9.484689112861972,10.81344022581098,9.84989355513051,9.962286293987415,9.470199200564975,1,2,10.434145214930487
21.213203435596427,1,9.484689112861972,9.778052405664022,9.473014160554936,10.128875525874241,9.470199200564975,1,1,9.90353755128617
22.360679774997898,1,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,8.853808274977197
10.0,3,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,3,2,9.472781556562168
9.746794344808963,1,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.472781556562168
38.07886552931954,4,9.484689112861972,9.502338394997171,9.84989355513051,10.128875525874241,9.470199200564975,3,2,10.165890277802454
21.213203435596427,2,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.798182590890704
20.0,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.412054873292933
7.745966692414834,1,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.105090961257085
24.49489742783178,1,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,2,1,10.085850775128717
31.622776601683793,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,3,2,9.99884318585288
30.0,3,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,3,2,9.61587214452889
7.0710678118654755,2,10.114478633676404,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.61587214452889
8.94427190999916,3,10.114478633676404,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.61587214452889
30.822070014844883,0,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,3,2,9.61587214452889
25.495097567963924,0,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,2,2,10.596659732783579
11.40175425099138,0,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.987321812850125
25.495097567963924,3,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,3,1,9.433563920090563
10.0,3,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.546884034617925
6.708203932499369,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.699681400989514
24.49489742783178,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.210440366976517
33.166247903554,2,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,2,2,10.596659732783579
21.213203435596427,0,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.517393171418904
22.360679774997898,0,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.305741456739435
56.568542494923804,1,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,3,4,12.765691290604371
10.954451150103322,0,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,4,4,9.61587214452889
5.477225575051661,2,10.114478633676404,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,1,1,8.612685172875459
30.0,3,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,2,10.043292972227004
33.31666249791537,2,10.114478633676404,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,4,2,9.210440366976517
30.0,0,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.105090961257085
25.98076211353316,0,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.922791623969637
30.0,1,10.114478633676404,9.568367721684648,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.392745258631441
29.154759474226502,0,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.922791623969637
28.284271247461902,0,10.114478633676404,9.568367721684648,9.84989355513051,9.962286293987415,9.470199200564975,2,1,9.472781556562168
24.49489742783178,0,10.114478633676404,9.143116502292985,10.17639086057461,9.65720567305359,9.470199200564975,1,1,8.922791623969637
23.45207879911715,2,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.77971129020447
26.551836094703507,1,10.114478633676404,9.568367721684648,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.105090961257085
33.166247903554,0,9.484689112861972,9.143116502292985,9.84989355513051,9.65720567305359,9.470199200564975,3,2,9.99884318585288
28.284271247461902,0,10.114478633676404,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,3,1,9.61587214452889
34.64101615137755,0,10.114478633676404,9.143116502292985,9.473014160554936,9.962286293987415,9.470199200564975,3,2,9.61587214452889
44.721359549995796,0,10.114478633676404,9.502338394997171,10.17639086057461,9.962286293987415,9.470199200564975,3,3,9.99884318585288
6.48074069840786,0,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.210440366976517
30.0,0,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.472781556562168
7.0710678118654755,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.210440366976517
30.0,2,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,1,10.12667110305036
10.954451150103322,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.294299608857235
10.295630140987,0,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,3,1,8.987321812850125
22.360679774997898,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.105090961257085
20.0,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.699681400989514
21.213203435596427,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.517393171418904
31.622776601683793,3,9.484689112861972,9.778052405664022,9.84989355513051,10.128875525874241,9.470199200564975,2,1,9.90353755128617
21.213203435596427,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.210440366976517
30.0,3,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,4,2,9.798182590890704
8.366600265340756,2,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.472781556562168
31.622776601683793,1,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,3,2,10.12667110305036
21.213203435596427,4,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,2,1,9.210440366976517
21.6794833886788,2,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.210440366976517
28.284271247461902,3,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.546884034617925
10.954451150103322,4,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,3,3,9.798182590890704
28.460498941515414,3,9.484689112861972,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.90353755128617
9.486832980505138,3,9.484689112861972,9.778052405664022,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.798182590890704
28.284271247461902,4,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,1,2,10.12667110305036
26.457513110645905,1,10.114478633676404,9.502338394997171,9.473014160554936,9.962286293987415,9.470199200564975,1,1,9.472781556562168
15.0,0,10.114478633676404,10.81344022581098,9.473014160554936,9.962286293987415,9.470199200564975,1,1,9.61587214452889
57.0087712549569,12,10.114478633676404,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,4,5,11.608244735642321
31.622776601683793,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.61587214452889
30.0,1,10.114478633676404,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.61587214452889
33.166247903554,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.305741456739435
22.360679774997898,3,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.105090961257085
24.49489742783178,1,10.114478633676404,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.94910546953925
31.622776601683793,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.472781556562168
27.386127875258307,1,9.484689112861972,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.392745258631441
41.95235392680606,1,10.114478633676404,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,4,3,10.657282884047461
30.0,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,3,3,10.12667110305036
24.49489742783178,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.392745258631441
24.413111231467404,1,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,1,1,10.12667110305036
25.495097567963924,6,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,1,2,9.952325334619427
23.45207879911715,4,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,1,2,10.203629181337648
27.386127875258307,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.210440366976517
19.364916731037084,13,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.61587214452889
37.416573867739416,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.392745258631441
32.64965543462902,3,9.484689112861972,9.5673376372063,9.473014160554936,9.65720567305359,9.470199200564975,2,2,10.043292972227004
28.284271247461902,3,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,2,9.90353755128617
15.0,7,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,9.210440366976517
15.132745950421556,5,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.825580063659602
26.457513110645905,1,10.114478633676404,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,2,9.472781556562168
26.645825188948457,3,10.114478633676404,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,2,2,10.596659732783579
22.9128784747792,2,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,10.239995502805316
25.475478405713993,3,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,10.165890277802454
36.742346141747674,12,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,10.12667110305036
34.64101615137755,2,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.680406499268875
35.35533905932738,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.798182590890704
29.154759474226502,3,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.798182590890704
24.49489742783178,2,10.114478633676404,9.778052405664022,9.84989355513051,9.962286293987415,9.470199200564975,2,2,9.305741456739435
18.708286933869708,1,9.484689112861972,9.778052405664022,10.17639086057461,9.65720567305359,9.470199200564975,1,1,9.472781556562168
22.80350850198276,3,10.114478633676404,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.392745258631441
25.495097567963924,18,9.484689112861972,10.81344022581098,10.17639086057461,9.65720567305359,9.470199200564975,1,2,9.305741456739435
20.0,4,10.114478633676404,9.778052405664022,9.84989355513051,9.962286293987415,9.470199200564975,1,1,8.853808274977197
30.577769702841312,2,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,2,2,11.082157933374816
20.0,0,10.114478633676404,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,1,1,10.12667110305036
25.298221281347036,11,9.484689112861972,10.81344022581098,10.17639086057461,9.65720567305359,9.470199200564975,1,2,10.404293143019792
24.49489742783178,0,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.853808274977197
26.457513110645905,3,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,2,2,10.596659732783579
21.447610589527216,3,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.922791623969637
24.49489742783178,3,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.04793908261736
36.124783736376884,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,10.12667110305036
30.822070014844883,4,9.484689112861972,10.81344022581098,10.17639086057461,9.65720567305359,9.470199200564975,2,2,10.819798284210286
17.320508075688775,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.90353755128617
41.71330722922842,21,9.484689112861972,10.81344022581098,10.17639086057461,9.65720567305359,9.470199200564975,3,4,11.51293546492023
34.64101615137755,1,9.484689112861972,9.143116502292985,9.473014160554936,10.128875525874241,9.470199200564975,4,2,9.798182590890704
33.91164991562634,3,9.484689112861972,9.5673376372063,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.680406499268875
33.166247903554,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,8.922791623969637
34.64101615137755,2,9.484689112861972,10.81344022581098,9.84989355513051,10.128875525874241,9.470199200564975,3,2,10.596659732783579
34.64101615137755,2,9.484689112861972,10.81344022581098,9.84989355513051,9.65720567305359,9.470199200564975,2,2,10.819798284210286
27.386127875258307,0,9.484689112861972,10.81344022581098,9.473014160554936,9.65720567305359,9.470199200564975,2,2,10.819798284210286
25.495097567963924,2,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.987321812850125
28.284271247461902,1,9.484689112861972,9.568367721684648,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.392745258631441
33.166247903554,2,9.484689112861972,9.502338394997171,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.433563920090563
41.47288270665544,4,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,3,3,10.239995502805316
37.416573867739416,4,9.484689112861972,9.502338394997171,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.770013301136158
26.457513110645905,1,10.114478633676404,9.568367721684648,9.84989355513051,9.962286293987415,9.470199200564975,2,2,9.105090961257085
28.284271247461902,0,10.114478633676404,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.987321812850125
22.360679774997898,1,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.699681400989514
35.32704346531139,4,10.114478633676404,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.798182590890704
28.284271247461902,1,9.484689112861972,9.568367721684648,9.473014160554936,10.128875525874241,9.470199200564975,1,1,8.517393171418904
36.05551275463989,0,10.114478633676404,9.502338394997171,10.17639086057461,9.65720567305359,9.470199200564975,1,1,9.210440366976517
30.822070014844883,1,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.853808274977197
30.0,1,9.484689112861972,9.568367721684648,10.17639086057461,9.65720567305359,9.470199200564975,2,2,9.392745258631441
24.49489742783178,2,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,2,9.105090961257085
21.213203435596427,1,10.114478633676404,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,1,9.04793908261736
31.622776601683793,15,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,4,3,10.12667110305036
17.320508075688775,3,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.294299608857235
28.284271247461902,2,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.853808274977197
34.64101615137755,3,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.472781556562168
24.49489742783178,1,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.987321812850125
27.367864366808018,2,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.853808274977197
22.360679774997898,0,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.922791623969637
31.622776601683793,1,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,4,2,9.680406499268875
30.0,2,10.114478633676404,9.568367721684648,9.84989355513051,9.962286293987415,9.470199200564975,2,2,9.680406499268875
24.49489742783178,2,10.114478633676404,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,2,8.987321812850125
43.01162633521314,2,10.114478633676404,9.568367721684648,9.84989355513051,9.962286293987415,9.470199200564975,3,3,10.463131911491967
28.284271247461902,5,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.433563920090563
7.0710678118654755,4,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.412054873292933
17.320508075688775,1,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.853808274977197
20.0,1,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.853808274977197
10.0,1,10.114478633676404,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,3,2,9.472781556562168
26.457513110645905,4,10.114478633676404,9.143116502292985,9.84989355513051,9.65720567305359,9.470199200564975,2,1,9.04793908261736
31.622776601683793,0,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,2,1,10.043292972227004
38.07886552931954,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,3,3,9.99884318585288
29.58039891549808,4,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.105090961257085
15.811388300841896,1,10.114478633676404,9.778052405664022,9.84989355513051,9.65720567305359,9.470199200564975,1,1,9.90353755128617
35.35533905932738,1,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.61587214452889
31.622776601683793,0,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,1,1,8.922791623969637
36.05551275463989,1,9.484689112861972,9.143116502292985,9.473014160554936,9.65720567305359,9.470199200564975,4,3,10.596659732783579
41.23105625617661,2,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,3,2,9.99884318585288
22.360679774997898,2,9.484689112861972,9.502338394997171,9.473014160554936,9.962286293987415,9.470199200564975,1,1,8.612685172875459
24.49489742783178,1,9.484689112861972,9.568367721684648,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.472781556562168
30.822070014844883,2,9.484689112861972,9.502338394997171,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.305741456739435
26.457513110645905,1,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,2,9.32375833901174
22.360679774997898,1,9.484689112861972,9.5673376372063,9.84989355513051,9.962286293987415,9.470199200564975,1,1,9.04793908261736
28.284271247461902,0,9.484689112861972,9.568367721684648,9.473014160554936,9.65720567305359,9.470199200564975,2,1,8.987321812850125
17.320508075688775,1,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.987321812850125
14.142135623730951,0,9.484689112861972,9.568367721684648,9.84989355513051,9.65720567305359,9.470199200564975,1,1,8.987321812850125
29.154759474226502,0,9.484689112861972,9.5673376372063,9.84989355513051,9.65720567305359,9.470199200564975,2,2,9.392745258631441
37.416573867739416,4,9.484689112861972,9.502338394997171,9.84989355513051,9.65720567305359,9.470199200564975,3,3,9.90353755128617
